,review_id,stmt_score
51067,pldkmhQtSt2gCXo5V942-A,-0.5574
51068,pLDKmKIlO2zcRBm8lSk7NQ,-0.6597
51069,PLDll3jTIawHiWwlLIyPUA,-0.296
51070,pleaxYHlayvHzpvpTsqYog,-0.9112
51071,pLEInvmwXme0_Te-xtTkPg,-0.1899
51072,PleKVKQvWdW4gsi9U4QbBw,-0.9474
51073,plEMOgXtdgJURYZJpKyAFg,-0.1022
51074,PLeyR80lTQNM7yrgfks3Yg,-0.9112
51075,PlgfxS2oPXQLmfciu6AQQQ,-0.6276
51076,plGqpScEo2lQl_AxVVI1NA,-0.6911
51077,plGuV3TgHKVVh_kw8LGokw,-0.4536
51078,pLJAJ4nEyNrpivRip6X22A,-0.9731
51079,PlJNCXZnEbyjv6VCDn7zbg,-0.9403
51080,pLJsB-0kP5qAVhovxnoPpg,-0.2914
51081,pLjSuXTqneSymN-SOMoxBQ,-0.8061
51082,plJtjQDVStijkGSqm453-Q,-0.9335
51083,PLjXCou0Uk_KEdIhfoFOeg,-0.5526
51084,pLK3zgCI1uJh-WQ6_r7sZg,-0.1901
51085,pLK521y-pchs5dxrYnP3RQ,-0.9831
51086,PLk9qs7_-DpQHrQdpungdw,-0.76
51087,plkB8eFAmk01OFBYm0VVvg,-0.3506
51088,PlkoU6jc528yyF6hj0RHTg,-0.8338
51089,PLLbiWWH-zr2i-PH0GVraw,-0.5103
51090,pllHjBdfsME0dMFYq3PjjQ,-0.9763
51091,pLLWXT0aUsNj-BkxOt2-6w,-0.962
51092,pLmDEg2df-Jk15duPyM9sg,-0.8921
51093,plmuTFxFBT4bVBNFDfEvZA,-0.4238
51094,PLMvhFmCseMYdNjVPlTQlA,-0.6615
51095,plmxxSBQYH5HYrRZVoy4mg,-0.636
51096,plpnn9uOpML6IxhC821e1w,-0.6887
51097,pLPtWBr8LXPfex-9Yb2tcg,-0.128
51098,PLpvxaifR8_x6cJ2V0toNA,-0.7096
51099,pLQ12OM-9M3lDOZJLbulmA,-0.9676
51100,PlQUY7nrMdECl0halsLCTg,-0.9387
51101,PLR0jABe98EFt2cvKJY7zQ,-0.5802
51102,Plr7aVRKgSB6TFkRwYUPyA,-0.9348
51103,PlsEK-HcnutF-Mk2EphuJg,-0.1531
51104,PLt-eMqoREM3W-iNTF-Uhw,-0.9674
51105,PLT20586wKfS-7wQrC_Ldw,-0.2732
51106,pLUdxEp3gDo1hvw3Hgk5aQ,-0.8259
51107,plud_9jnXIkrbbuZ_UiV6g,-0.1235
51108,PlVtyPifV8An9-OdiHMvEw,-0.6948
51109,plvv42Zl-jQhohAy8i9WnA,-0.6808
51110,plW6_E4WQqn_4lqWja0PtA,-0.9328
51111,pLx3NVTGfBvKK6YP00e1JA,-0.9215
51112,plxlD-3BKmzIhlYLOvlmnQ,-0.5523
51113,PlxWnFspt6NzaIXRDh7tLA,-0.8502
51114,plyGgS6Yqd5bv21ACcNaUQ,-0.7901
51115,pLYR4m6w_ibsAxvAhKlJGQ,-0.2023
51116,PlZ7QMBlQd5jRme0ya5zRw,-0.5709
51117,PlZaH0tGsJHlekb4YSIFwA,-0.3412
51118,pL_dgySLaP19VH6v1enUbg,-0.9556
51119,pL__gdbwXeeSsquxUgE4zQ,-0.8692
51120,PM-BrhYLRfK0MDyssG8g_Q,-0.223
51121,pm-OcZzLYU9ei_JcqQ2Z6w,-0.9327
51122,PM-rsdms_a9Phmz6LlR9Ow,-0.3071
51123,pM1V9p4c9LIoV78q1CfUuA,-0.9042
51124,Pm4BLw4gCWJ6nzgqVmDlQA,-0.4926
51125,pm4wc8S4vLv-elELwnCZzg,-0.7016
51126,pM5ZEEFJ8Y0n3TpulKqdvg,-0.3864
51127,pM6jZc8aDX_FweriABlbgw,-0.8687
51128,Pm7mHdQ8Y64qErYyzrB_cw,-0.6139
51129,PM8R1c1-2njIdaN-cvsFcA,-0.395
51130,pM9-xNaiLVVhEB2_Oqh_RQ,-0.4153
51131,PM9EfBxXwSU2oW0AQmC75g,-0.8823
51132,PM9O1yO7xZpVIWECQZSUVA,-0.9205
51133,PM9oGOFAJlV7e1E9D9GWhA,-0.5319
51134,PMApqI9JdHlN9-VjsJioJA,-0.9311
51135,PmAVkr-VUv_S9wub7LB98A,-0.4262
51136,PMAxSIez3I8fP-6tidk85g,-0.6786
51137,pMb142MsJie_FUf5acxpzw,-0.6762
51138,pmB3jiZu9Y4PfUC0JMXDqg,-0.8336
51139,PmbAN7r0aXpaVGRAFgDv8w,-0.0788
51140,pmBpskt0G1g4M9BNA5MaJA,-0.8816
51141,PMbtLOl0OHCk8LS6pSdBow,-0.9191
51142,PMBucdWToUeb6KkVFAwNKg,-0.551
51143,PMbV7LD_l_oBbNq0tZaZ9A,-0.6249
51144,PmbWqN5mH35oXjRkKt09iw,-0.9518
51145,pMChrO10Tmk_UtdVJvAwDA,-0.7003
51146,PmcyE6N0Ij_1vKPV6TmUAA,-0.8263
51147,PMc_YDvA-lZyN6nlUAiHxg,-0.5574
51148,PMdNiUfZttZMdurnxusthA,-0.8538
51149,PmdNxyyXNuLyKnPCfOS5Yg,-0.7387
51150,PMe7Hq9bsllh6nTSjArGmg,-0.7862
51151,pMebaeVnOR01df_hMHkMBQ,-0.8871
51152,Pmf58Q9ldbebT_hThpwFtw,-0.6128
51153,pmfDaqoWglGOttxLeHT6og,-0.9742
51154,pmFm8T-cZsdZHgbXdIuY5Q,-0.5888
51155,PmFumCqp-4g04XmpVcYlxw,-0.8561
51156,PMgb04zlFVHTplIYXN6uWg,-0.1268
51157,pMgG_BidHBJ2taRSYGnEkQ,-0.9043
51158,pMGK71toWgXqrIIB39xzxw,-0.9392
51159,pmGSJumCGdHi8mRB_XPyVg,-0.0516
51160,PMhchlp7_pq6nCYYC82qAQ,-0.2936
51161,pMhKwGzgToVVenJTMcBnEQ,-0.2335
51162,pMImTAwV5JzZb5oqgGU0Gg,-0.1338
51163,PmInGjYS1j3tVUsQfFCRgA,-0.4445
51164,pmirPac2x_VXqh3fhf-1Ew,-0.6209
51165,PMITn1xje4-rgBVcu0GZnA,-0.7897
51166,pmjcBjD7lmSiickF442KHg,-0.5432
51167,PMjdVgWdPYfee6o7YvnxWg,-0.6369
51168,PmJFMp16mZE16zuqKROlcQ,-0.807
51169,PmjR_DHUd2VDHV1oIMAZiQ,-0.513
51170,pMJSJoeavnIrsD1hjlNsuw,-0.3724
51171,PMJw4cgW7y7RyM39mE1lMQ,-0.169
51172,PMJWI6zLyZdidGUT8QCEog,-0.9087
51173,pMkdDaSabd7piX26p8-FLw,-0.9357
51174,PMknQSy6uVEEdF_vyhoMsg,-0.3637
51175,PmLGxIwOZ4TpVMgEdDHTmg,-0.6249
51176,PmLJxgHEWvhdI1opFCg0cw,-0.25
51177,PMlSmqgT2mS5cXCwixQDEA,-0.9687
51178,PMmkGFRn7nntVeu6d0z5Yw,-0.8014
51179,PMmLbioUxS3-c2KhSIz24w,-0.1263
51180,PMNKtVTzZKMHnn783voEiA,-0.1416
51181,PmozzT6STiV-8JurLGSaxQ,-0.3526
51182,Pmo_c61mn4GITSykCGw_gg,-0.918
51183,PMPdQSJIGATvycaOXJVmmw,-0.5732
51184,PMPgNvfkzXZ0fcIn-mMnTw,-0.9274
51185,pmPTxJRzXLHUZLifwcg21w,-0.0698
51186,pMq6UI91Q0HS0XKI6kDH2w,-0.5172
51187,pMQXuOTqMHPMll738YVzaw,-0.8468
51188,PmRqpg7An9-UXRkkYQYlYw,-0.97
51189,pmRYi0exomF4tko7O8yUzQ,-0.4086
51190,PMsM0bjb5PyD9RpbQFVO-Q,-0.4588
51191,pMuEz4T24PW3kvW05JeZ4w,-0.6554
51192,pMUlHlxDCaEXwtPdKoyiGw,-0.7527
51193,pMUyPrGm311YLpxod-q7wQ,-0.4497
51194,pMVOTGgXi4cr4KS-M5UHTQ,-0.8808
51195,PmVxip5OKPKcxGD5jbHGAw,-0.9575
51196,PMvZVH2l6gnJ6pQM7uyyKA,-0.7963
51197,pmwDitjF_mORnIfW2bGyEw,-0.1695
51198,PmWF4RS-K_ZtMDzcUA0LHw,-0.2127
51199,PmwGPtdXgDmSSHEl_RQbrA,-0.2481
51200,PmWjwmrRSw_8zXSblfqpEQ,-0.9076
51201,PmwkHdGPursmc4QlICKvpA,-0.9872
51202,pmX_Y_t2ljvQw3iIckVlPQ,-0.7251
51203,PMY7pIcdOt2FAFXtHob96w,-0.2895
51204,PmZ-Vpnh4h86OGRnyOca-A,-0.8131
51205,PMZ2dQ1ceT4kE9tuqXojhw,-0.8049
51206,pmZ6Zrxm7Pah68AoSsbxHA,-0.9457
51207,PMz8Hx0svUbWL1RG55yksA,-0.4477
51208,pmzSWkI-Wg4B8EhGYdSHMg,-0.3466
51209,PmZ_FXUwgbBOwU1YivVk3g,-0.5439
51210,PM_83i1QAIYp396G54QyIQ,-0.614
51211,pM_UBuqJ8mJpmcqbb6wvFA,-0.8161
51212,Pn-m1PPf8PiYfKBOsmIrfg,-0.5231
51213,pN-NGyWv9aAMiVTr1UP2vg,-0.8557
51214,pN-RkqkO3C9qS-wyBinlFA,-0.2644
51215,PN04GKT6OrkwbGVFz68tkg,-0.1861
51216,PN0dIgvoFkLeNBxQeQRg8w,-0.8477
51217,pN0prXqu1Cq_hoHaWKsgDQ,-0.5093
51218,pN0wnLQ1GRZ7igpHvcZ6wg,-0.6937
51219,Pn151hxGb-lJuV7QipoSVA,-0.8378
51220,pn3qf2Bt73i8cMAopU3tlw,-0.9257
51221,PN51S5Q3zT0KoOi3Knauxw,-0.9739
51222,Pn6qXGDxdfTsUNC0fam8UQ,-0.923
51223,pn7-cwFNcn4TV5jOAVKIgg,-0.3612
51224,Pn7K_05mYu2CL7i-RShUTQ,-0.2173
51225,PN88UuV3jMAoTxmPaHPyqA,-0.0312
51226,Pn8GlR58rcW0YCCp1Hz5Sw,-0.9718
51227,Pna307MhnmKhlygsmtaVAA,-0.9501
51228,pnAbYauNx9fyzxaQNM_Fow,-0.9256
51229,PnAY1S39nZC70uxmP90NPw,-0.6775
51230,pNBnJq_3u0-1aTXUY3nkLw,-0.7506
51231,PNC-orVhv3OOOKR7I4anBQ,-0.4848
51232,PNcK07bpc2KuiUaQ1AE1Kw,-0.7289
51233,pnD4IbMYf7lxvcBNhXnUzQ,-0.8979
51234,pNe96AqJ3o2ALKQip7ku9A,-0.8492
51235,PNEaIZoa5RB1etVafbLOXw,-0.1283
51236,pNepP9fytkeMyGJwrUl6rg,-0.4402
51237,PNeVcfTDn5E_5Ci_tfRnvw,-0.7568
51238,pNex-WmVXwMKa5HSxFuB0Q,-0.9641
51239,pnfgWuxFBEP8_LcTSxvfeQ,-0.5709
51240,PNFJ65opLJKnjMpOxz2DIg,-0.9158
51241,pnFP4Dxm9C81iU_tkvJK1w,-0.8741
51242,pnFY8Id-JxKytN1GmzfZug,-0.4626
51243,PNgkUaMZ26KTgBrol2uK9w,-0.7712
51244,PNGr6z0lju0lX4avj9QOsA,-0.276
51245,PNH8b214GZfmb9uqQ2xMvg,-0.9647
51246,PnhkyP2Sq_DFGRcBPcl_nA,-0.7164
51247,pNhrywwJjmSPvdnm9iiBnQ,-0.9935
51248,PNHtlxC3OTQmEuge-DxVHA,-0.5574
51249,PNHvjWG-Ry0rK2bKHqlT_Q,-0.8458
51250,PNHY2MLt83teD6RLymcftA,-0.6996
51251,pNif3wmre1nSmA8r1RZ3aw,-0.6801
51252,PNJaI_E498qQC6LC249TzA,-0.4902
51253,pNJcXANbr2aL8jlMZ5Eo4A,-0.9871
51254,pnJiTjnFnIndG1dojhiYxQ,-0.8243
51255,pNJPpdZagdZzspNgJ1uJNQ,-0.6776
51256,PnkaS2ZbAfk-aWpXKCPZdg,-0.9345
51257,pnkT_9EOG-fJjmH1HKrbkw,-0.34
51258,pNlJkpSzp1SZKv96ywQhNQ,-0.2732
51259,PnLqjE5v8xHZcuWinJTw2A,-0.722
51260,pnMxI4czlylG1S3MDzDLrQ,-0.9601
51261,PNNc2jgbedkEoLZnGPqXCA,-0.339
51262,pnNOSwLWpByKwXMxN3RyMg,-0.6842
51263,pnnOVmM4kWGjoXfj9aJDHw,-0.346
51264,PNNqGKOp9U89QNAbnkfpcg,-0.9056
51265,Pno7TzApeMQ3s0vg9Mg9Jw,-0.5122
51266,PnPiOG0_-yoyOoKira7rhg,-0.6357
51267,pNPPv3vCfSVhD9sDlHpi-A,-0.8552
51268,PnqDtg7EhBO7Ujj7Sb7hbQ,-0.8429
51269,pnqs9d636WhKQPzi4kg0VQ,-0.8316
51270,pnqWeOTQmk-N9ETEs9RJ6g,-0.9016
51271,pnRYVob8LivHytPCZ-9tNA,-0.9186
51272,pnshaauDibreGXwacHxYrQ,-0.9466
51273,PNSLEhRT69F0baFi7qJDMg,-0.9109
51274,Pnt7BQa-0nUkKmjDlZvMRw,-0.926
51275,pntlbQG80phLA_To-OZ3Mg,-0.5574
51276,pnU7J8GRqNeNAuVip34dGw,-0.144
51277,PnUdQhudOUputTjeW_ZTlg,-0.74
51278,PnUfAUb0bk0ltN3ILfBEJQ,-0.4588
51279,pNvEguNkMEYA2z7MbhcIcw,-0.7886
51280,pNVfvJ6WnpktHsHJJdtB-A,-0.5727
51281,pnvpvvMqKv5lTKTDa8dYOg,-0.7902
51282,pnvxO6xZCQy9E4MMi8jsVQ,-0.8299
51283,pnWMFCaonZyCAIu4Rbj20Q,-0.34
51284,pNx4lKvI49cH03r7R2j3aw,-0.0772
51285,pnxBlQAsmovrnXfuVFN7HQ,-0.7108
51286,pNxxKvsKKJlEzh0iblVmEw,-0.25
51287,pNYGJgv8XTpwUSwTAQvGSQ,-0.7456
51288,Pn_9XY61Hk2yx9e_ZZvqJQ,-0.6908
51289,Po-aLbljOUZm8-0X93-Fjw,-0.1731
51290,Po-iNP52p7pA5nT2HAvDgw,-0.339
51291,Po-LAS4OXbZFLW6MPn8q_g,-0.885
51292,PO-uRxIXjuUzrogS0HH_XQ,-0.3412
51293,Po0fBQzgze-JBMBLC8sYVQ,-0.6617
51294,Po16RghQwoZ4heirriYm6w,-0.431
51295,po1wpvuD2RaO8tLofUV4xQ,-0.6249
51296,Po3FgLwluiFv3-pqgGv7_A,-0.9268
51297,PO41c5tFrqGYkH5YGzxkLQ,-0.743
51298,pO4QZPJoSB56sGsoY0BlAg,-0.34
51299,Po543OZ_cdZOhdrPbCLHVw,-0.9646
51300,po5QeQpptXgVw0oLGD6bjQ,-0.7583
51301,Po5VO9x5Qg7w-M2jC5dgCA,-0.9819
51302,po6CRNuYmBHdIn3JCWnkzg,-0.4767
51303,Po6Ii1cF9gZr_4o3e5un_Q,-0.912
51304,PO8KnhM-W0JB3_fgJmdjPg,-0.5423
51305,pO9AWUPx2TuNyDqzLvdmzQ,-0.3563
51306,Po9QgQjx8Pm_oynz-1yIUg,-0.7707
51307,PoaFik7OBTy4xoTE6Iqisg,-0.7218
51308,PoB-XqVGCXO-3P0UClW6FA,-0.7258
51309,PobemBv8PoViXL66QxLZmQ,-0.6997
51310,poBgRPSsbpfzL_qlE6Lapg,-0.5809
51311,PoBp3ChzByGzoOnKahXpnw,-0.9478
51312,POCiDvZ-gta-yTiVePKWag,-0.3387
51313,PoCT1wPJ_7inogOMSOfW2A,-0.0571
51314,pocVNGGa5CPzQpikyNQozw,-0.2521
51315,pODUHS1i-wwuZcutx5oomg,-0.296
51316,Pod_L0_V3F_LsPYftRuU2Q,-0.7549
51317,poeSaYolGWqFnRDMx_FNJA,-0.4939
51318,poF7uWG_vvwF10lSQ21ILw,-0.6238
51319,PoFZx72I7vBPIS-mn741Zg,-0.6697
51320,POgOPbV4G-vLbiOCZrhPog,-0.9957
51321,PoGTO875a-opIIs5arFGAQ,-0.4232
51322,poiMC0S-xifi7XYu3YJ0hQ,-0.6361
51323,poJ-jf-PYVJyBRZNiCzFTg,-0.8271
51324,PoJ4VViHC-t2poblhMCHzg,-0.3129
51325,POj5aKqQaZbKCI1q9MtmmA,-0.9448
51326,pOjpQxwstkIGqM_TEbjZpQ,-0.1577
51327,POk-cvnTiiCTiDHV2DzK6A,-0.8917
51328,POkGAwrfOnHVDVgBD_J3Og,-0.8264
51329,POKjZyAwPsHbVhdTcKyhrA,-0.742
51330,pOlFcb31UVYmYpmG3OcbVQ,-0.2317
51331,pom9t2BRkPXaO07Tseeo6A,-0.8595
51332,poNKK2LOQcoOhZjuNWkehQ,-0.6908
51333,poO2IHW_yQfNY6SDVi5MMw,-0.4767
51334,POO8-K-SYHCHLZ_AfxkPPQ,-0.6136
51335,pOoM-g_XRnQ5HtN7zkHKfQ,-0.8278
51336,POoNChoHlTFqPwzqV3eWsw,-0.9229
51337,poPRgyMnzPt0hRnpZiXYMg,-0.4826
51338,POPWxtxheAnk_6zSv01u-w,-0.9763
51339,poQcv7usUtBiQW3Cj7UP9Q,-0.7901
51340,PoROzDQyyy9LbZCmuWH8KQ,-0.8057
51341,PorxUxYa_ScNgUpnXAQkyA,-0.1531
51342,PoS9pworZjU1Iiie9egwoQ,-0.0688
51343,PoSMW3JUfiIN76nEjS0leA,-0.1695
51344,POsN-kTzomCt0h3uxucufQ,-0.9695
51345,pOTfRfxTGEMrj1A95x2EJQ,-0.428
51346,povEucoVUDh-901akdQdVw,-0.5114
51347,pOVTeiLrtWk1aE7VV1GZEQ,-0.7642
51348,PoWnIhw4HD-Gp6DW2PfE1A,-0.3786
51349,poXBUmvFwduFAwh4c4azoQ,-0.8591
51350,pOxd8IQmimfEC3H1qi9Iww,-0.1737
51351,poxmLy3yTUWXIsrsr0MMPQ,-0.2263
51352,PoY0JVWARIPH36tpI7Oi2w,-0.8741
51353,POy5hbrXmEM0aJaDbbHBCw,-0.8907
51354,POymvMldhKX8lmNpKmvmKA,-0.25
51355,pozb2KJmFkFmZNlcnuPZiw,-0.517
51356,pOzIEo4owi_L6qqAUVeChA,-0.7791
51357,pozV8Jo-4lRrogTXuXttrw,-0.8468
51358,pozxLdeSiI6Bipiu6yDpXg,-0.4019
51359,pO_HcPOs9xPa9PZaW0yLSA,-0.4749
51360,pO_NdpHKvEZFM_D9aetx4g,-0.786
51361,PP1dKEC0DccBqvZCTMscfA,-0.8858
51362,PP29vy7AmKhoF7FWk-34iw,-0.4867
51363,pp3zn4wNIm50Hv2TxDvfAQ,-0.489
51364,pP4ao6FyMR-mKwWOVU_UfQ,-0.4215
51365,Pp5gf7Op7gE7CdNFGQejLw,-0.8775
51366,pP5TOU532MiO30Zh8HFSiQ,-0.7783
51367,pP7H2qG8WwGGWra5XABVqg,-0.9107
51368,pp7k6XZ8Qr6cASg-qaqJRg,-0.9688
51369,Pp7N-juGLGU08LRqLC1NzQ,-0.6206
51370,pPAE-hW7Bla6y5Wz6OzRwg,-0.8045
51371,PPAT22eG_w3ScU98AfUdfQ,-0.6004
51372,pPBDhjvdFWLKz3ACkUW7Ew,-0.6249
51373,PPcLXooLof1q_wQ04V3jXQ,-0.4897
51374,PpCSNmOwBQkgEMH27OCP-A,-0.8464
51375,PpddrVwFuWfYCtsxUtvSAQ,-0.7224
51376,PpdGrnsxT-_pT_e-Yt5abw,-0.2263
51377,ppDu_AakuGwgajOPgH4ytQ,-0.8255
51378,PpEOa4DPZw_iAd67lT0-1Q,-0.9588
51379,PPeyrP8g7f6F5Dd4S0G2AA,-0.3156
51380,PPFIREIfrJuzBli_EDxK9Q,-0.9857
51381,PPFo4YIxgV8lBK4vrUZrLA,-0.7543
51382,PpFVo_-eON2UUcLDRy112Q,-0.395
51383,PPH0IMOSpeGbN_890sgJyw,-0.8262
51384,PpH4ZmIqZUgEWJC-KSKB_w,-0.3973
51385,PphaKBnPetERBtYJWn4Uww,-0.4594
51386,PPhiC_iPnTzcbaS72A_SVw,-0.8109
51387,pPHKc94kWHovEAKul0sbew,-0.8014
51388,ppi6Qlfjdg1umjPcPRuZqA,-0.8567
51389,pPIfbSxex5cZXBfhKUgHlw,-0.9027
51390,PpIv9V961nszw4kVegtKEg,-0.296
51391,PPj-KJoRcMuX1QBFkA0qAg,-0.8392
51392,ppjc_EMqWCqhDze7dT4aVQ,-0.3578
51393,ppJsL2y2L_XHJeeMYN9Czg,-0.7269
51394,PPJzfcgBI0pgAgkSXZHWug,-0.3818
51395,ppKIIXtH-mc9BlDvt3lH2g,-0.4563
51396,PPL-GjyZSBG1rD59ujvFyw,-0.25
51397,ppmdwcG5cIgG2fsRDg3g0A,-0.1655
51398,pPMyUTgV9RBKRjokvLmgtg,-0.3612
51399,PpnFZo8AKANSZgnTqfK4fg,-0.0926
51400,PpnkrPfxCC7VvHlVeciKcw,-0.5942
51401,PPnO6u7G8kG9fGaaFDVSxg,-0.8176
51402,ppNRTYrUDOyiBertPHhXZA,-0.6125
51403,PpO8QY1yQPnUOkmRfHdYWQ,-0.2677
51404,pPo9Rg2uXX-uURyH7ZAWYg,-0.2127
51405,ppobH_VfAATdgqDiTQjMzA,-0.9075
51406,PPoD9rygttndOvCXwfbPeA,-0.7252
51407,pPOrl3lx-zF-5BmrMK9VUw,-0.6422
51408,pPpuTdC5KZrBoh_X1DU2Uw,-0.5112
51409,pPQ4UIY7EC-6MzddEFiryA,-0.0352
51410,pPQNkzjRNkG52qBzmTdseA,-0.5499
51411,pprCrGKk59JdQ7gt8JF8rA,-0.7767
51412,PPrXyS_2o05A4qzJg35p_w,-0.7177
51413,PPSaPjmNtploZ6Vz6wk5VA,-0.2415
51414,PpSE_xqLoRtB4M7DpJBSHQ,-0.9403
51415,PPsLcmpT4GmxCMTqtGYPow,-0.5574
51416,ppSViPRxsYB8Zjms7AlvBQ,-0.9052
51417,ppTHcPYD0FHoh6gYZepfpg,-0.9454
51418,ppTVFLzv934Qxifyn_XP7w,-0.4019
51419,PPUBImVeDpVPrA94d0eTSw,-0.8682
51420,pPuIv4D8mJv3h59uZCWcpQ,-0.1779
51421,PpuJmPkK7A3exdO9rwDRtw,-0.5791
51422,PpuPiGzhQ144OaXPghzTMA,-0.4898
51423,pPUQ7Ii43ucah7h3CAFmMA,-0.8276
51424,pPVOWxdoKh-a1xhuPqcJ-Q,-0.3552
51425,ppVOy5f1mf-TEfQYbVT3gw,-0.6369
51426,PPvS3Dl3-IUzQC-ofgrcuQ,-0.7421
51427,ppWNAhxmxo2_IUHwARoXQg,-0.2924
51428,ppXDU2UXETbbjtAZ4e3jAg,-0.6341
51429,PPXJh_acmUbMoctGhkVuCw,-0.2164
51430,ppY7tnxFwfQqzfp8Mp5Ydg,-0.4481
51431,PpyLewRJ1zUpUZJLO5kk4g,-0.4508
51432,PpYPZiyJNa_7J5GU0zF_PQ,-0.3818
51433,PpYzBAH_KMftSv2vhjYg7A,-0.5715
51434,PPZ8wvHf_a3E7daqITOwvQ,-0.7241
51435,pPz9DQ3wp7C_3CeGl_HWIQ,-0.1496
51436,PpzMGb34TIDrRnX5GNQwaQ,-0.9153
51437,pPZzaCowtj3skKzPj0HQ9g,-0.9115
51438,pp_VSHAD5EROoVxFWJwQLQ,-0.9224
51439,pQ06nwLwec42m_n_aX3ypA,-0.4201
51440,pq0ERgMb2pxjQu2A_NPuyQ,-0.2023
51441,Pq1HqgTjeLc9piqJ9PtqLg,-0.2572
51442,pQ1Ur3qbeYG8P_MIdXrFNQ,-0.1298
51443,pq4CgXCuFK3s4bttC_J8Gw,-0.5096
51444,Pq5A7ROR5U6umB1tNHaCfg,-0.3695
51445,pQ5d0HHBT3R3ioLN3OxKBw,-0.9131
51446,pQ5wKzhth34f9QSvRgO98w,-0.5604
51447,pQ6hWtjxLasv5votmSGwNw,-0.5873
51448,Pq75T5Sn1lz33iRdZFyLtw,-0.47
51449,pqaec0nyGcoHInLewSyfcA,-0.4959
51450,PqaJ1gWnWvaKUJlFpOpYkg,-0.2732
51451,pqb72nAjfmUwYTMd2NSe8Q,-0.9676
51452,pqb9CuFxNAypGyZCCfv7DQ,-0.2418
51453,PqBw5pCaUoX3z1I5HlY6cw,-0.8468
51454,pqc8kDfQXWDPpOgF6PrkWw,-0.4319
51455,pQCBOsmaLuc8ye7RZr_2Eg,-0.7307
51456,PqCflg1DIlSzNsFxRmr2Hg,-0.6607
51457,pqCyu5Ox1SUC7zV7oX6oGA,-0.8855
51458,pQDdfuw4bXRNBNpiOioYgQ,-0.8523
51459,PQdkUFv0EXeb6VO1whsN7w,-0.8042
51460,pQDlztbbhGiJ6HZzxl0-RQ,-0.9097
51461,pQDneLot868isHNrHkvpNQ,-0.7239
51462,pQdsBMpTxScpgNe5qOe3xQ,-0.245
51463,Pqe816cRbGJzsXqn82bjNA,-0.5486
51464,PQE9sVHxUr0bdrnaK5uHzg,-0.3612
51465,PQeuyrIx3WiIsTOYLcZK6Q,-0.7515
51466,PqexX1Q70WaI8Dl0yZhxBQ,-0.5023
51467,pQEY5M0P_qVLJRVM5Z1X0w,-0.128
51468,pqfUkG5rsnGVO9xSVo1X0A,-0.69
51469,pQFyTepeLji4gubrGY1Sow,-0.9402
51470,Pqg0eGRb6kxwfVS76QVBYg,-0.7385
51471,PqgoDgZrUm3h8Ey7XaUvBA,-0.6689
51472,pqgZy92veovDkJfaxT7LSw,-0.765
51473,PQH-02KitTlq7zYYuGvw5Q,-0.8501
51474,PqHB0BRTvVHY5uwnd2Az1Q,-0.7902
51475,pQhlq_gIPXmbZLOuzqZ9hw,-0.2144
51476,Pqi4A1bUIqv5X9dEhqOvfg,-0.5106
51477,PqIFSSjc6-fgj-pWMvGuhQ,-0.3863
51478,pQiy0toriZUh017MrYsOHw,-0.9509
51479,pqjFgggpCV-QMARCyf3wCg,-0.3666
51480,pqJGQYLXGQzTjhQdGgidGw,-0.8913
51481,pQJTDZSyZqJWUTO3OAks0w,-0.8484
51482,pQkbZ6xfdovp1gh-rpE2qQ,-0.6486
51483,PqKkTEF4rnyq6EljDMoxYQ,-0.7778
51484,PQkl05IL3ZpnIKBJpWojYA,-0.7871
51485,pqkuEwaVFfglajhOS1VgrQ,-0.7713
51486,pqlLsbtt1obuE_a7sDXemQ,-0.8834
51487,pqmChZ4ou0pbsjwen9YhVg,-0.6486
51488,PqndEavLCUIATpzeKs75Ag,-0.6984
51489,pQNDItu31aHY702rhUT8AA,-0.5382
51490,pqNYDRGgIHFFQBZlHCpDhQ,-0.9854
51491,pQo1_JAVbE57xooHcog44g,-0.8905
51492,pQoFqU_04qj6EuZtO9xA7A,-0.4104
51493,pqPRADSsNuq60TV492ecOw,-0.6597
51494,PqpzvOebax5JCPPAHt6e5A,-0.7544
51495,pQqKbw-yTTy1dovfmYwQAw,-0.1451
51496,pqqKl-fvuozoPAKLobJlUg,-0.8061
51497,PQQu3mFdEgJQJ1-3ZIf0Gg,-0.2732
51498,pQreEEATa3H2YwPAXhGClg,-0.5499
51499,PQRHFHLWQLEIMR56SRE5rg,-0.6816
51500,pQrsCJbDrgaNTmjbNy6Mxg,-0.7366
51501,PQsATL0Bkzn3Bs7bmDM48w,-0.743
51502,PqSf_5sAF38yOzYdplFWBg,-0.7108
51503,PqSHdgJBWW9caUguH5cmsg,-0.926
51504,pQStnTN0Hxy2fyZjJFb8jw,-0.9528
51505,PqsxbLMMJ2_j86WSQoj40Q,-0.3798
51506,PqUhqkUFxQG98tKYwPmePg,-0.359
51507,PqVbqnuRRzxCWy4TvJRQ9g,-0.7955
51508,PqVmdERZBRbXGySuFnGkdA,-0.9328
51509,PQVnZ3kuR0sMfTMsqVGabg,-0.3048
51510,PQx8D3balNSMzcPjfZ1vSQ,-0.1919
51511,pqx8t0kzFl9IzkF0LXo9zQ,-0.5748
51512,pqXbNKc1IqW-SfsB2Hj8TA,-0.5463
51513,pQXdi368rucdxcXeT7vhYw,-0.612
51514,PQXMug5lrre09p7AJf2ntg,-0.921
51515,pqy-0l3cLH6QwYSAyh0g5Q,-0.7845
